legacy_id,season,zone,date,game_week,venue,home_team_name,away_team_name,home_score,away_score,played,active,description
1,2016,,02/07/2016 14:00,0,CITY PARK,Thika Rovers,Technical University,1,0,1,Y,
2,2016,,03/07/2016 11:00,0,CITY PARK,Wazalendo Youth,Multimedia University,6,4,1,Y,
3,2016,,03/07/2016 14:00,0,CITY PARK,Karate Axiom,Daystar University,1,3,1,Y,
4,2016,,17/07/2016 09:00,0,CITY PARK,Parkroad Tigers,JKUAT,1,0,1,Y,
5,2016,,23/07/2016 14:00,0,CITY PARK,Impala Club,Kimathi University,2,1,1,Y,
6,2016,,23/07/2016 14:00,0,KABARAK,Kabarak University,Technical University,0,2,1,Y,
7,2016,,24/07/2016 15:00,0,CITY PARK,Multimedia University,Karate Axiom,5,1,1,Y,
8,2016,,30/07/2016 14:00,0,CITY PARK,Kabarak University,Thika Rovers,4,1,1,Y,
9,2016,,31/07/2016 11:00,0,CITY PARK,Wazalendo Youth,Kabarak University,7,0,1,Y,
10,2016,,31/07/2016 15:00,0,CITY PARK,Parkroad Tigers,Kimathi University,1,0,1,Y,
11,2016,,06/08/2016 14:00,0,CITY PARK,Impala Club,JKUAT,2,2,1,Y,
12,2016,,06/08/2016 16:00,0,CITY PARK,Wazalendo Youth,Kimathi University,4,0,1,Y,
13,2016,,07/08/2016 13:00,0,CITY PARK,Daystar University,Parkroad Tigers,0,2,1,Y,
14,2016,,13/08/2016 14:00,0,CITY PARK,Thika Rovers,JKUAT,1,2,1,Y,
15,2016,,13/08/2016 16:00,0,CITY PARK,Technical University,Wazalendo Youth,3,2,1,Y,
16,2016,,14/08/2016 11:00,0,CITY PARK,Impala Club,Daystar University,3,1,1,Y,
17,2016,,10/09/2016 12:00,0,CITY PARK,JKUAT,Multimedia University,0,5,1,Y,
18,2016,,10/09/2016 14:00,0,CITY PARK,Thika Rovers,Wazalendo Youth,2,3,1,Y,
19,2016,,10/09/2016 16:00,0,CITY PARK,Technical University,Parkroad Tigers,5,2,1,Y,
20,2016,,10/09/2016 18:00,0,CITY PARK,Impala Club,Karate Axiom,5,0,1,Y,
21,2016,,11/09/2016 11:00,0,CITY PARK,Karate Axiom,Technical University,0,1,1,Y,
22,2016,,11/09/2016 13:00,0,CITY PARK,Parkroad Tigers,Thika Rovers,4,1,1,Y,
23,2016,,11/09/2016 15:00,0,CITY PARK,JKUAT,Daystar University,1,0,1,Y,
24,2016,,17/09/2016 12:00,0,CITY PARK,Multimedia University,Daystar University,3,2,1,Y,
25,2016,,18/09/2016 11:00,0,CITY PARK,Karate Axiom,Kimathi University,0,0,1,Y,
26,2016,,24/09/2016 14:00,0,CITY PARK,Parkroad Tigers,Impala Club,2,1,1,Y,
27,2016,,24/09/2016 14:00,0,KABARAK,Kabarak University,JKUAT,0,2,1,Y,
28,2016,,01/10/2016 12:00,0,CITY PARK,Kabarak University,Impala Club,0,2,1,Y,
29,2016,,01/10/2016 14:00,0,CITY PARK,Multimedia University,Thika Rovers,6,1,1,Y,
30,2016,,02/10/2016 09:00,0,CITY PARK,Kabarak University,Karate Axiom,0,0,1,Y,
31,2016,,08/10/2016 16:00,0,CITY PARK,Impala Club,Wazalendo Youth,4,3,1,Y,
32,2016,,09/10/2016 11:00,0,CITY PARK,Wazalendo Youth,Karate Axiom,3,0,1,Y,
33,2016,,09/10/2016 13:00,0,CITY PARK,Daystar University,Kimathi University,0,0,1,Y,
34,2016,,16/10/2016 13:00,0,CITY PARK,Kimathi University,Thika Rovers,3,2,1,Y,
35,2016,,16/10/2016 16:00,0,CITY PARK,Wazalendo Youth,JKUAT,0,0,1,Y,
36,2016,,29/10/2016 14:00,0,CITY PARK,Technical University,Kimathi University,3,0,1,Y,
37,2016,,29/10/2016 14:00,0,KABARAK,Kabarak University,Daystar University,2,0,1,Y,
38,2016,,30/10/2016 11:00,0,CITY PARK,Parkroad Tigers,Multimedia University,0,0,1,Y,
41,2016,,05/11/2016 14:00,0,KABARAK,Kabarak University,Kimathi University,1,0,1,Y,
39,2016,,05/11/2016 16:00,0,CITY PARK,Thika Rovers,Karate Axiom,0,0,1,Y,
40,2016,,05/11/2016 18:00,0,CITY PARK,Multimedia University,Impala Club,3,2,1,Y,
42,2016,,06/11/2016 13:00,0,CITY PARK,JKUAT,Technical University,1,2,1,Y,
43,2016,,06/11/2016 15:00,0,CITY PARK,Daystar University,Thika Rovers,4,3,1,Y,
44,2016,,12/11/2016 16:00,0,CITY PARK,Parkroad Tigers,Wazalendo Youth,2,3,1,Y,
45,2016,,13/11/2016 09:00,0,CITY PARK,Technical University,Multimedia University,3,0,1,Y,
46,2016,,13/11/2016 15:00,0,CITY PARK,Thika Rovers,Impala Club,3,2,1,Y,
47,2016,,19/11/2016 12:00,0,CITY PARK,Technical University,Daystar University,5,0,1,Y,
49,2016,,19/11/2016 14:00,0,KABARAK,Kabarak University,Multimedia University,0,2,1,Y,
48,2016,,19/11/2016 16:00,0,CITY PARK,Parkroad Tigers,Karate Axiom,8,0,1,Y,
50,2016,,20/11/2016 09:00,0,CITY PARK,Karate Axiom,JKUAT,1,0,1,Y,
52,2016,,20/11/2016 13:00,0,CITY PARK,Daystar University,Wazalendo Youth,0,4,1,Y,
51,2016,,20/11/2016 23:00,0,CITY PARK,Technical University,Impala Club,0,1,1,Y,
53,2016,,26/11/2016 12:00,0,CITY PARK,Kimathi University,JKUAT,0,0,1,Y,
54,2016,,26/11/2016 14:00,0,CITY PARK,Parkroad Tigers,Kabarak University,3,0,1,Y,
55,2016,,27/11/2016 09:00,0,CITY PARK,Kimathi University,Multimedia University,0,5,1,Y,
56,2017,A,11/03/2017 12:00,1,CITY PARK,Gorillas,Daystar University,1,1,1,Y,
57,2017,B,12/03/2017 09:00,1,CITY PARK,Wazalendo Youth,UON,0,2,1,Y,
58,2017,A,18/03/2017 14:00,2,CITY PARK,Parkroad Tigers,Thika Rovers,0,5,1,Y,
59,2017,A,19/03/2017 13:00,2,MOMBASA,Mombasa Sports Club,Mvita XI,3,3,1,Y,
61,2017,A,25/03/2017 14:00,3,CITY PARK,Parkroad Tigers,Daystar University,3,1,1,Y,
62,2017,B,25/03/2017 14:00,3,NAKURU,Kabarak University,Wazalendo Youth,0,0,1,Y,
66,2017,A,29/03/2017 18:00,4,CITY PARK,Wazalendo Masters,Parkroad Tigers,2,1,1,Y,
67,2017,B,01/04/2017 14:00,4,CITY PARK,Multimedia University,Bay Club,3,1,1,Y,
68,2017,A,01/04/2017 16:00,4,MOMBASA,Mombasa Sports Club,Daystar University,4,0,1,Y,
69,2017,A,02/04/2017 11:00,4,MOMBASA,Mombasa West,Daystar University,2,1,1,Y,
70,2017,B,02/04/2017 11:00,4,CITY PARK,Kimathi University,Bay Club,0,3,1,Y,
72,2017,A,08/04/2017 14:00,5,CITY PARK,Gorillas,Wazalendo Masters,0,3,1,Y,
73,2017,B,08/04/2017 16:00,5,KISUMU,Bay Club,JKUAT,2,0,1,Y,
74,2017,B,09/04/2017 09:00,5,KISUMU,Kisumu Youngstars,JKUAT,2,1,1,Y,
76,2017,B,09/04/2017 11:00,5,CITY PARK,Karate Axiom,UON,0,1,1,Y,
77,2017,B,12/04/2017 18:00,6,CITY PARK,Wazalendo Youth,Karate Axiom,2,0,1,Y,
83,2017,B,14/04/2017 15:00,6,CITY PARK,Kimathi University,Karate Axiom,1,0,1,Y,
82,2017,A,14/04/2017 17:00,6,CITY PARK,Impala Club,Wazalendo Masters,3,2,1,Y,
80,2017,B,15/04/2017 10:00,6,CITY PARK,Wazalendo Youth,Bay Club,0,1,1,Y,
81,2017,B,15/04/2017 12:00,6,CITY PARK,Karate Axiom,Kisumu Youngstars,0,5,1,Y,
79,2017,B,16/04/2017 13:00,6,CITY PARK,Karate Axiom,Bay Club,0,4,1,Y,
78,2017,B,16/04/2017 23:00,6,CITY PARK,Kimathi University,Kisumu Youngstars,1,2,1,Y,
84,2017,A,17/04/2017 10:00,7,MOMBASA,Mombasa West,Mvita XI,0,1,1,Y,
85,2017,A,17/04/2017 13:00,7,CITY PARK,Impala Club,Thika Rovers,2,0,1,Y,
86,2017,A,19/04/2017 18:00,7,CITY PARK,Impala Club,Gorillas,0,0,1,Y,
87,2017,A,22/04/2017 18:00,7,CITY PARK,Parkroad Tigers,Mombasa West,5,0,1,Y,
88,2017,A,23/04/2017 11:00,7,CITY PARK,Gorillas,Mombasa West,5,0,1,Y,
60,2017,A,23/04/2017 15:00,7,CITY PARK,Wazalendo Masters,Daystar University,5,0,1,Y,
75,2017,A,29/04/2017 11:00,8,MOMBASA,Mombasa West,Thika Rovers,1,3,1,Y,
179,2017,B,29/04/2017 11:00,8,CITY PARK,Kimathi University,UON,0,0,1,Y,
90,2017,A,29/04/2017 14:30,8,MOMBASA,Mvita XI,Wazalendo Masters,1,1,1,Y,
158,2017,A,29/04/2017 17:30,8,MOMBASA,Mombasa Sports Club,Impala Club,1,1,1,Y,
91,2017,A,30/04/2017 08:30,8,MOMBASA,Mombasa Sports Club,Wazalendo Masters,2,1,1,Y,
130,2017,A,30/04/2017 10:00,8,MOMBASA,Mvita XI,Thika Rovers,3,0,1,Y,
96,2017,A,30/04/2017 11:00,8,MOMBASA,Mombasa West,Impala Club,1,0,1,Y,
189,2017,B,30/04/2017 15:00,8,CITY PARK,JKUAT,Karate Axiom,2,1,1,Y,
93,2017,A,01/05/2017 08:00,9,MOMBASA,Mombasa West,Wazalendo Masters,0,1,1,Y,
157,2017,A,01/05/2017 09:30,9,MOMBASA,Mvita XI,Impala Club,1,0,1,Y,
97,2017,A,01/05/2017 11:00,9,CITY PARK,Mombasa Sports Club,Thika Rovers,3,1,1,Y,
99,2017,B,13/05/2017 14:00,10,CITY PARK,Wazalendo Youth,Kisumu Youngstars,1,2,1,Y,
100,2017,B,14/05/2017 11:00,10,CITY PARK,Multimedia University,Kisumu Youngstars,2,1,1,Y,
101,2017,B,20/05/2017 12:00,11,CITY PARK,Multimedia University,JKUAT,3,3,1,Y,
94,2017,B,20/05/2017 16:00,11,KISUMU,Kisumu Youngstars,Kabarak University,1,0,1,Y,
102,2017,A,20/05/2017 16:00,11,MOMBASA,Mvita XI,Gorillas,3,1,1,Y,
103,2017,A,21/05/2017 11:00,11,CITY PARK,Parkroad Tigers,Impala Club,1,3,1,Y,
98,2017,B,21/05/2017 14:00,11,KISUMU,Bay Club,Kabarak University,1,1,1,Y,
65,2017,B,27/05/2017 14:00,12,NAKURU,Kabarak University,Multimedia University,2,2,1,Y,
107,2017,B,03/06/2017 15:00,13,KISUMU,Kisumu Youngstars,UON,5,0,1,Y,
108,2017,B,04/06/2017 09:00,13,KISUMU,Bay Club,UON,5,0,1,Y,
106,2017,B,04/06/2017 17:00,13,CITY PARK,Wazalendo Youth,Multimedia University,2,1,1,Y,
110,2017,B,10/06/2017 12:00,14,CITY PARK,JKUAT,Kabarak University,3,1,1,Y,
190,2017,B,10/06/2017 14:00,14,CITY PARK,Multimedia University,Kimathi University,6,1,1,Y,
111,2017,A,10/06/2017 15:00,14,MOMBASA,Mombasa Sports Club,Mombasa West,2,1,1,Y,
113,2017,B,11/06/2017 10:00,14,KISUMU,Bay Club,Kisumu Youngstars,0,1,1,Y,
112,2017,B,11/06/2017 11:00,14,CITY PARK,Karate Axiom,Kabarak University,0,4,1,Y,
191,2017,B,11/06/2017 15:00,14,CITY PARK,Multimedia University,UON,6,2,1,Y,
124,2017,B,17/06/2017 14:00,15,CITY PARK,Multimedia University,Karate Axiom,6,1,1,Y,
114,2017,A,17/06/2017 18:00,15,CITY PARK,Parkroad Tigers,Mombasa Sports Club,2,2,1,Y,
95,2017,A,18/06/2017 09:00,15,CITY PARK,Gorillas,Mombasa Sports Club,1,0,1,Y,
109,2017,A,18/06/2017 15:00,15,CITY PARK,Thika Rovers,Daystar University,5,0,1,Y,
116,2017,A,24/06/2017 12:00,16,CITY PARK,Impala Club,Daystar University,3,0,1,Y,
89,2017,B,24/06/2017 14:00,16,CITY PARK,Kimathi University,Kabarak University,1,1,1,Y,
92,2017,B,25/06/2017 09:00,16,CITY PARK,UON,Kabarak University,0,1,1,Y,
117,2017,A,25/06/2017 13:00,16,CITY PARK,Gorillas,Parkroad Tigers,2,4,1,Y,
120,2017,B,01/07/2017 12:00,17,CITY PARK,Wazalendo Youth,JKUAT,1,2,1,Y,
122,2017,A,02/07/2017 11:00,17,CITY PARK,Thika Rovers,Wazalendo Masters,0,3,1,Y,
123,2017,B,15/07/2017 12:00,18,CITY PARK,UON,JKUAT,1,4,1,Y,
125,2017,B,22/07/2017 14:00,19,CITY PARK,Wazalendo Youth,Kimathi University,2,3,1,Y,
104,2017,A,22/07/2017 18:00,19,CITY PARK,Parkroad Tigers,Mvita XI,0,1,1,Y,
126,2017,B,23/07/2017 01:00,19,CITY PARK,JKUAT,Kimathi University,0,2,1,Y,
105,2017,A,23/07/2017 09:00,19,CITY PARK,Daystar University,Mvita XI,0,5,1,Y,
121,2017,A,29/07/2017 14:00,20,CITY PARK,Thika Rovers,Gorillas,2,3,1,Y,
184,2017,A,06/09/2017 18:00,21,CITY PARK,Impala Club,Parkroad Tigers,2,1,1,Y,
183,2017,B,09/09/2017 10:00,21,CITY PARK,JKUAT,Multimedia University,0,2,1,Y,
182,2017,A,09/09/2017 12:00,21,CITY PARK,Wazalendo Masters,Gorillas,2,0,1,Y,
181,2017,A,09/09/2017 15:00,21,MOMBASA,Mombasa West,Mombasa Sports Club,2,1,1,Y,
180,2017,A,10/09/2017 11:00,21,CITY PARK,Parkroad Tigers,Gorillas,6,2,1,Y,
