legacy_id,season,zone,date,game_week,venue,home_team_name,away_team_name,home_score,away_score,played,active,description
722,2022,,20/11/2022 15:00,24,City Park,KCAU,Wazalendo Masters,4,2,1,Y,
734,2022,,26/11/2022 12:00,25,City Park,Technical University,Nakuru,1,0,1,Y,
735,2022,,26/11/2022 14:00,25,City Park,KCAU,Kenyatta University,1,0,1,Y,
736,2022,,26/11/2022 15:00,25,Kisumu,Kisumu Youngstars,Multimedia University,1,1,1,Y,
723,2022,,26/11/2022 16:00,25,Aryans Ground,Mvita XI,JKUAT,1,2,1,Y,
738,2022,,27/11/2022 09:00,25,City Park,Parkroad Tigers,Kenyatta University,2,4,1,Y,
739,2022,,27/11/2022 11:00,25,City Park,Technical University,Parklands Sports Club,1,2,1,Y,
740,2022,,27/11/2022 13:00,25,City Park,KCAU,Sikh Union Nrb,1,1,1,Y,
748,2022,,03/12/2022 11:00,26,City Park,JKUAT,KCAU,0,2,1,Y,
741,2022,,03/12/2022 14:00,26,Nakuru,Nakuru,Kisumu Youngstars,0,1,1,Y,
742,2022,,03/12/2022 14:00,26,City Park,Kenyatta University,Multimedia University,2,1,1,Y,
743,2022,,04/12/2022 09:30,26,City Park,JKUAT,Kisumu Youngstars,1,1,1,Y,
744,2022,,04/12/2022 10:00,26,Nakuru,Nakuru,Parklands Sports Club,1,3,1,Y,
745,2022,,04/12/2022 13:00,26,City Park,Kenyatta University,Technical University,2,0,1,Y,
746,2022,,07/01/2023 14:00,27,City Park,Multimedia University,JKUAT,0,1,1,Y,
747,2022,,07/01/2023 16:00,27,City Park,Parklands Sports Club,Parkroad Tigers,2,2,1,Y,
749,2022,,08/01/2023 13:00,27,Dashmesh Stadium,Sikh Union Nrb,Nakuru,2,2,1,Y,
750,2022,,08/01/2023 13:00,27,City Park,Wazalendo Masters,Multimedia University,0,1,1,Y,
751,2022,,14/01/2023 14:00,28,Nakuru,Nakuru,Wazalendo Masters,0,1,1,Y,
752,2022,,14/01/2023 14:00,28,City Park,Multimedia University,Mvita XI,2,2,1,Y,
753,2022,,14/01/2023 16:00,28,City Park,KCAU,Kisumu Youngstars,1,0,1,Y,
754,2022,,15/01/2023 09:00,28,City Park,Parkroad Tigers,Kisumu Youngstars,3,0,1,Y,
755,2022,,15/01/2023 11:00,28,City Park,KCAU,Mvita XI,5,1,1,Y,
756,2022,,15/01/2023 13:00,28,City Park,JKUAT,Kenyatta University,1,0,1,Y,
757,2022,,21/01/2023 14:00,29,City Park,Parkroad Tigers,Nakuru,1,2,1,Y,
758,2022,,21/01/2023 14:00,29,Kisumu,Kisumu Youngstars,Technical University,5,0,1,Y,
759,2022,,28/01/2023 16:00,30,City Park,Mvita XI,Kisumu Youngstars,0,5,1,Y,
760,2022,,29/01/2023 10:00,30,Dashmesh Stadium,Kenyatta University,Sikh Union Nrb,1,6,1,Y,
761,2023,,07/04/2023 12:00,1,City Park,Multimedia University,Kenyatta University,1,0,1,Y,
762,2023,,08/04/2023 14:00,1,City Park,Parkroad Badgers,Parklands Sports Club,1,0,1,Y,
763,2023,,08/04/2023 15:00,1,Aryans Ground,Daikyo Heroes Hockey Club,Mombasa Sports Club,3,1,1,Y,
764,2023,,09/04/2023 08:00,1,City Park,Parklands Sports Club,JKUAT,2,1,1,Y,
765,2023,,10/04/2023 12:00,2,City Park,Kenyatta University,Parkroad Badgers,0,1,1,Y,
766,2023,,15/04/2023 14:00,2,City Park,Kenyatta University,Kisumu Youngstars,1,0,1,Y,
767,2023,,15/04/2023 15:00,2,MSC,Mombasa Sports Club,Parkroad Badgers,2,2,1,Y,
768,2023,,15/04/2023 16:00,2,City Park,Wazalendo Masters,Daikyo Heroes Hockey Club,1,2,1,Y,
769,2023,,16/04/2023 08:00,2,City Park,Wazalendo Masters,Kenyatta University,3,1,1,Y,
770,2023,,16/04/2023 09:00,2,Aryans Ground,Mvita XI,Parkroad Badgers,3,0,1,Y,
771,2023,,16/04/2023 10:00,2,City Park,Daikyo Heroes Hockey Club,Kisumu Youngstars,1,1,1,Y,
772,2023,,16/04/2023 12:00,2,City Park,Parklands Sports Club,Multimedia University,2,2,1,Y,
773,2023,,22/04/2023 14:00,3,Aryans Ground,Daikyo Heroes Hockey Club,Parklands Sports Club,0,0,1,Y,
774,2023,,22/04/2023 14:00,3,City Park,Kenyatta University,Mvita XI,1,0,1,Y,
775,2023,,22/04/2023 16:00,3,City Park,Parkroad Badgers,Kisumu Youngstars,4,1,1,Y,
776,2023,,23/04/2023 09:00,3,Mombasa Sports Club,Mombasa Sports Club,Parklands Sports Club,3,1,1,Y,
777,2023,,23/04/2023 10:00,3,City Park,Kisumu Youngstars,Mvita XI,1,1,1,Y,
778,2023,,29/04/2023 13:00,4,Kisumu,Kisumu Youngstars,University of Eldoret,4,1,1,Y,
779,2023,,01/05/2023 09:00,5,City Park,Kenyatta University,Parklands Sports Club,1,2,1,Y,
780,2023,,01/05/2023 15:00,5,City Park,Parkroad Badgers,Wazalendo Masters,3,1,1,Y,
781,2023,,01/05/2023 15:00,5,Mombasa Sports Club,Mombasa Sports Club,Mvita XI,4,0,1,Y,
782,2023,,06/05/2023 13:00,5,University of Eldoret,University of Eldoret,Nakuru,3,1,1,Y,
783,2023,,06/05/2023 15:00,5,Ary ans Ground,Daikyo Heroes Hockey Club,Mvita XI,NULL,NULL,0,N,
785,2023,,07/05/2023 11:00,5,Kisumu,Kisumu Youngstars,Nakuru,2,1,1,Y,
786,2023,,07/05/2023 11:00,5,City Park,Wazalendo Masters,Parklands Sports Club,4,2,1,Y,
787,2023,,13/05/2023 14:00,6,City Park,JKUAT,Mombasa Sports Club,1,2,1,Y,
788,2023,,14/05/2023 08:00,6,City Park,Wazalendo Masters,Mombasa Sports Club,2,0,1,Y,
789,2023,,14/05/2023 14:00,6,City Park,Parklands Sports Club,Nakuru,1,0,1,Y,
784,2023,,20/05/2023 11:00,7,City Park,Nakuru,Wazalendo Masters,1,2,1,Y,
790,2023,,20/05/2023 15:00,7,Mombasa Sports Club,Mombasa Sports Club,Kenyatta University,NULL,NULL,0,N,
791,2023,,21/05/2023 10:00,7,Ary ans Ground,Daikyo Heroes Hockey Club,Kenyatta University,NULL,NULL,0,N,
792,2023,,27/05/2023 14:00,8,Greensteds,Nakuru,Kenyatta University,NULL,NULL,0,N,
793,2023,,28/05/2023 08:00,8,City Park,Parkroad Badgers,JKUAT,5,3,1,Y,
794,2023,,28/05/2023 10:00,8,Kisumu,Kisumu Youngstars,Wazalendo Masters,1,1,1,Y,
795,2023,,01/06/2023 09:00,9,City Park,Wazalendo Masters,Parkroad Badgers,NULL,NULL,0,N,
796,2023,,01/06/2023 15:00,9,Aryans Ground,Daikyo Heroes Hockey Club,Mvita XI,3,1,1,Y,
797,2023,,10/06/2023 16:00,10,City Park,JKUAT,Nakuru,1,2,1,Y,
798,2023,,11/06/2023 11:00,10,City Park,Multimedia University,Nakuru,1,1,1,Y,
799,2023,,17/06/2023 11:00,11,City Park,Parklands Sports Club,Kisumu Youngstars,1,1,1,Y,
800,2023,,17/06/2023 15:00,11,City Park,Multimedia University,Mombasa Sports Club,1,3,1,Y,
801,2023,,18/06/2023 10:00,11,City Park,Kisumu Youngstars,Mombasa Sports Club,2,2,1,Y,
802,2023,,18/06/2023 14:00,11,City Park,Wazalendo Masters,JKUAT,2,2,1,Y,
803,2023,,24/06/2023 16:00,12,City Park,Nakuru,Mvita XI,3,1,1,Y,
804,2023,,25/06/2023 10:00,12,City Park,JKUAT,Mvita XI,3,2,1,Y,
805,2023,,25/06/2023 12:00,12,City Park,Parkroad Badgers,Nakuru,1,0,1,Y,
806,2023,,01/07/2023 12:00,13,City Park,Parkroad Badgers,Multimedia University,1,0,1,Y,
807,2023,,02/07/2023 08:00,13,City Park,Multimedia University,JKUAT,2,1,1,Y,
808,2023,,02/07/2023 16:00,13,City Park,Wazalendo Masters,Parkroad Badgers,1,4,1,Y,
809,2023,,08/07/2023 14:00,14,City Park,Parklands Sports Club,Mvita XI,2,1,1,Y,
810,2023,,08/07/2023 16:00,14,City Park,Parkroad Badgers,Daikyo Heroes Hockey Club,2,2,1,Y,
811,2023,,09/07/2023 08:00,14,City Park,Wazalendo Masters,Mvita XI,0,2,1,Y,
812,2023,,09/07/2023 10:00,14,City Park,JKUAT,Daikyo Heroes Hockey Club,0,4,1,Y,
813,2023,,09/07/2023 14:00,14,City Park,Parklands Sports Club,Parkroad Badgers,1,0,1,Y,
814,2023,,29/07/2023 16:00,15,Ary ans Ground,Daikyo Heroes Hockey Club,Parkroad Badgers,2,1,1,Y,
815,2023,,29/07/2023 16:00,15,City Park,Parklands Sports Club,Wazalendo Masters,0,2,1,Y,
816,2023,,30/07/2023 16:00,15,City Park,JKUAT,Multimedia University,2,1,1,Y,
817,2023,,05/08/2023 18:00,16,City Park,JKUAT,Parklands Sports Club,0,0,1,Y,
818,2023,,12/08/2023 14:00,17,City Park,Multimedia University,Kisumu Youngstars,NULL,NULL,0,N,
819,2023,,12/08/2023 16:00,17,City Park,Parklands Sports Club,Daikyo Heroes Hockey Club,NULL,NULL,0,N,
820,2023,,13/08/2023 08:00,17,City Park,Wazalendo Masters,Multimedia University,NULL,NULL,0,N,
822,2023,,13/08/2023 10:00,17,City Park,Kisumu Youngstars,Daikyo Heroes Hockey Club,NULL,NULL,0,N,
821,2023,,13/08/2023 11:00,17,Aryans Ground,Mvita XI,Mombasa Sports Club,0,1,1,Y,
823,2023,,19/08/2023 12:00,18,Greensteds,Nakuru,Parklands Sports Club,1,0,1,Y,
824,2023,,19/08/2023 13:00,18,Kisumu,Kisumu Youngstars,Parkroad Badgers,NULL,NULL,0,N,
825,2023,,19/08/2023 15:00,18,Mombasa Sports Clubb,Mombasa Sports Club,Wazalendo Masters,1,0,1,Y,
826,2023,,19/08/2023 15:00,18,Aryans Ground,Mvita XI,Daikyo Heroes Hockey Club,1,2,1,Y,
827,2023,,20/08/2023 09:00,18,Kisumu,Kisumu Youngstars,Parklands Sports Club,2,1,1,Y,
828,2023,,20/08/2023 09:00,18,Aryans Ground,Daikyo Heroes Hockey Club,Wazalendo Masters,3,1,1,Y,
829,2023,,20/08/2023 11:00,18,Nakuru Sikh Temple,Nakuru,Parkroad Badgers,1,1,1,Y,
830,2023,,26/08/2023 15:00,19,Mombasa Sports Clubb,Mombasa Sports Club,Daikyo Heroes Hockey Club,0,1,1,Y,
831,2023,,26/08/2023 18:00,19,City Park,Multimedia University,Parklands Sports Club,NULL,NULL,0,N,
832,2023,,27/08/2023 18:00,19,City Park,Multimedia University,Parkroad Badgers,NULL,NULL,0,N,
833,2023,,09/09/2023 13:00,20,Kisumu,Kisumu Youngstars,Parkroad Badgers,1,3,1,Y,
834,2023,,09/09/2023 16:00,20,City Park,JKUAT,Kenyatta University,1,3,1,Y,
835,2023,,10/09/2023 09:00,20,City Park,Kenyatta University,Wazalendo Masters,1,3,1,Y,
836,2023,,10/09/2023 11:00,20,UoE,University of Eldoret,Parkroad Badgers,3,1,1,Y,
837,2023,,16/09/2023 12:00,21,City Park,University of Eldoret,Mvita XI,2,0,1,Y,
838,2023,,16/09/2023 14:00,21,Greensteds,Nakuru,Kisumu Youngstars,1,1,1,Y,
839,2023,,16/09/2023 16:00,21,City Park,Parklands Sports Club,Daikyo Heroes Hockey Club,1,1,1,Y,
